Macro_F1,Balanced_Acc,LogLoss,Brier,Precision_CONSTRAINED_NON_APPLICANT,Recall_CONSTRAINED_NON_APPLICANT,F1_CONSTRAINED_NON_APPLICANT,Precision_CREDIT_APPLICANT,Recall_CREDIT_APPLICANT,F1_CREDIT_APPLICANT,Precision_NO_FINANCING_NEED,Recall_NO_FINANCING_NEED,F1_NO_FINANCING_NEED,Model
0.38278678519093373,0.3848903372646389,1.1463561071330373,0.6517190525942915,0.41496598639455784,0.3407821229050279,0.37423312883435583,0.24390243902439024,0.125,0.1652892561983471,0.5454545454545454,0.6888888888888889,0.6088379705400983,LR
0.3557072949784439,0.36533295399682736,1.0944009707063804,0.6335321288590084,0.3869047619047619,0.36312849162011174,0.3746397694524496,0.21739130434782608,0.0625,0.0970873786407767,0.5355029585798816,0.6703703703703704,0.5953947368421053,EBM
0.36197339246119736,0.3835100696599765,1.0631679447844746,0.6285811760912274,0.47761194029850745,0.1787709497206704,0.2601626016260163,0.32142857142857145,0.1125,0.16666666666666666,0.5345622119815668,0.8592592592592593,0.6590909090909091,CB
